date,retail_sales,gdp_growth,inflation,interest_rate_x,unemployment,gold_price,gold_price_mom,gold_price_yoy,gold_volatility_1m,gold_volatility_3m,gold_price_30d_avg,gold_price_90d_avg,gold_price_180d_avg,gold_trend,oil_price,oil_price_mom,oil_price_yoy,oil_volatility_1m,oil_volatility_3m,oil_price_30d_avg,oil_price_90d_avg,oil_price_180d_avg,oil_momentum,iip_durable,iip_nondurable,iip_combined,iip_durable_yoy,iip_nondurable_yoy,iip_combined_yoy,iip_durable_mom,iip_nondurable_mom,iip_combined_mom,iip_durable_3m_avg,iip_durable_6m_avg,iip_nondurable_3m_avg,iip_nondurable_6m_avg,iip_combined_3m_avg,iip_combined_6m_avg,cpi_index,inflation_mom,inflation_yoy,cpi_3m_avg,cpi_6m_avg,lending_rate,interest_rate_y,rate_spread,lending_rate_mom,lending_rate_3m_avg,lending_rate_6m_avg,wpi_index,wpi_inflation,wpi_mom,wpi_3m_avg,wpi_6m_avg
2008-06-01,,,,,,37695.903333333335,2.526082910749413,39.27036088319992,4029.3165953744005,6932.0352087557885,29545.03188888889,20828.45103703704,16602.27998587037,12942.751903018521,129.715355119047,7.283491286551524,90.47985661879773,19.312516365907463,24.516673379518725,74.61243007849761,46.63539006552946,,0.5999100677330322,,,,,,,,,,,,,,,,,,,,,12.694444444444445,8.47,4.245,3.405895691609981,12.5,12.300925925925926,,,,,
2008-06-27,,,,,,37924.36666666667,2.1776889466364504,40.99868910353336,4076.039291601744,6994.294134419453,29709.798777777778,20922.757629629632,16650.77604062963,13059.022737148149,130.633986166321,5.5638507604545655,87.82989886615546,20.144708905900217,25.015194198526288,75.41163376287763,47.03706135538453,,0.603182735414392,,,,,,,,,,,,,,,,,,,,,12.75,8.5,4.25,4.081632653061229,12.5,12.333333333333334,,,,,
2008-06-30,,,,,,38152.83,1.8292949825234883,42.72701732386679,4122.761987829087,7056.553060083119,29874.565666666665,21017.064222222223,16699.27209538889,13175.293571277776,131.552617213595,3.844210234357607,85.17994111351318,20.976901445892967,25.513715017533848,76.21083744725766,47.4387326452396,,0.6064554030957517,,,,,,,,,,,,,,,,,,,,,12.95,8.6,4.35,4.833933573429374,12.583333333333334,12.408333333333333,,,,,
2008-07-01,,,,,,39185.740000000005,3.621943385170534,46.152893791474746,4261.32220069549,7168.232214641936,30138.481666666667,21171.877777777776,16777.398266,13361.083400666666,132.471248260869,2.1245697082606485,82.52998336087092,21.80909398588572,26.01223583654141,77.01004113163768,47.84040393509467,,0.6097280707771116,,,,,,,,,,,,,,,,,,,,,13.15,8.7,4.45,5.5862344937975195,12.666666666666666,12.483333333333334,,,,,
2008-07-31,,,,,,40218.65,5.41459178781758,49.5787702590827,4399.882413561893,7279.911369200752,30402.397666666668,21326.69133333333,16855.52443661111,13546.873230055557,122.762816749482,-6.266423555311607,73.20943632033632,22.14987039639001,26.40457498322226,77.91172538560593,48.32448385308409,,0.6122367949029743,,,,,,,,,,,,,,,,,,,,,13.35,8.8,4.55,6.338535414165665,12.75,12.558333333333334,,,,,
2008-08-01,,,,,,38828.57,0.15342089647646429,43.947780346331314,4391.810324349161,7312.305212415579,30529.605444444445,21415.08622222222,16899.887006,13629.718438444446,113.054385238095,-14.657416818883862,63.88888927980172,22.4906468068943,26.796914129903115,78.81340963957419,48.80856377107351,,0.6147455190288371,,,,,,,,,,,,,,,,,,,,,13.55,8.9,4.65,7.09083633453381,12.833333333333332,12.633333333333335,,,,,
2008-08-12,,,,,,37438.490000000005,-5.107749994864651,38.31679043357993,4383.73823513643,7344.699055630405,30656.813222222227,21503.48111111111,16944.24957538889,13712.563646833334,107.64055402236636,-14.56030755933155,52.41575771513905,22.471541160003817,26.909471088311033,79.22231316932825,49.0789078140028,,0.6141886160218493,,,,,,,,,,,,,,,,,,,,,13.75,9.0,4.75,7.843137254901955,12.916666666666666,12.708333333333334,,,,,
2008-08-29,,,,,,36048.41,-10.368920886205768,32.68580052082854,4375.666145923698,7377.092898845232,30784.021000000004,21591.876,16988.61214477778,13795.408855222224,102.22672280663774,-14.463198299779238,40.942626150476386,22.452435513113333,27.02202804671895,79.6312166990823,49.34925185693209,,0.6136317130148614,,,,,,,,,,,,,,,,,,,,,13.642857142857142,8.681818181818182,4.931818181818182,5.943468296409468,12.952380952380953,12.726190476190476,,,,,
2008-09-01,,,,,,36947.465,-2.690439208879253,32.243574546375314,4391.868543457116,7441.221185094844,31001.647500000003,21734.016055555556,17060.59772338889,13941.049776611111,96.8128915909091,-14.366089040226926,29.46949458581372,22.43332986622285,27.13458500512687,80.04012022883636,49.61959589986138,,0.6130748100078736,,,,,,,,,,,,,,,,,,,,,13.535714285714286,8.363636363636363,5.113636363636363,4.0437993379169805,12.988095238095237,12.74404761904762,,,,,
2008-09-30,,,,,,37846.52,4.988042468447262,31.80134857192209,4408.070940990535,7505.349471344455,31219.274,21876.15611111111,17132.583302,14086.690698,82.96720912878786,-21.484530855866485,8.302122500968803,22.4142767406248,27.1080057679791,80.07456181801766,49.86571549245397,,0.6058396384109067,,,,,,,,,,,,,,,,,,,,,13.428571428571429,8.045454545454545,5.295454545454545,2.1441303794244932,13.023809523809524,12.761904761904763,,,,,
