date,cpi_index,inflation_mom,inflation_yoy,cpi_3m_avg,cpi_6m_avg
2021-02-01,156.6,0.19193857965449368,5.030181086519114,156.73333333333335,157.31666666666666
2021-03-01,156.8,0.12771392081738497,5.5181695827725585,156.5666666666667,157.38333333333333
2021-04-01,157.8,0.6377551020408267,4.2272126816380595,157.0666666666667,157.28333333333333
2021-05-01,160.4,1.6476552598225558,6.295559973492382,158.33333333333334,157.53333333333333
2021-06-01,161.3,0.5610972568578676,6.258234519104078,159.83333333333334,158.20000000000002
2021-07-01,162.5,0.7439553626782391,5.588044184535401,161.4,159.23333333333335
2021-08-01,162.9,0.2461538461538515,5.30058177117001,162.23333333333335,160.28333333333333
2021-09-01,163.2,0.18416206261508972,4.347826086956519,162.86666666666667,161.35000000000002
2021-10-01,165.5,1.4093137254902022,4.4823232323232265,163.86666666666667,162.63333333333333
2021-11-01,166.7,0.7250755287008914,4.908747640025157,165.13333333333333,163.68333333333334
2021-12-01,166.2,-0.29994001199760145,5.657978385251106,166.13333333333333,164.5
2022-01-01,165.7,-0.30084235860409203,6.01407549584132,166.19999999999996,165.03333333333333
2022-02-01,166.1,0.24140012070006378,6.066411238825031,166.0,165.56666666666666
2022-03-01,167.7,0.9632751354605729,6.951530612244894,166.49999999999997,166.31666666666666
2022-04-01,170.1,1.4311270125223707,7.794676806083634,167.96666666666667,167.08333333333331
2022-05-01,171.7,0.9406231628453776,7.044887780548614,169.83333333333334,167.91666666666666
2022-06-01,172.6,0.5241700640652436,7.005579665220085,171.46666666666667,168.98333333333332
2022-07-01,173.4,0.4634994206257348,6.707692307692303,172.56666666666663,170.26666666666665
2022-08-01,174.3,0.519031141868509,6.998158379373853,173.43333333333337,171.63333333333333
2022-09-01,175.3,0.5737234652897216,7.414215686274517,174.33333333333334,172.9
2022-10-01,176.7,0.7986309184255358,6.767371601208461,175.43333333333337,174.0
2022-11-01,176.5,-0.11318619128465324,5.87882423515298,176.16666666666666,174.79999999999998
2022-12-01,175.7,-0.45325779036827774,5.7160048134777375,176.29999999999998,175.3166666666667
2023-01-01,176.5,0.4553215708594349,6.517803258901633,176.23333333333332,175.83333333333334
2023-02-01,176.8,0.16997167138810276,6.441902468392535,176.33333333333334,176.25
2023-03-01,177.2,0.2262443438913797,5.66487775790101,176.83333333333334,176.5666666666667
2023-04-01,178.1,0.5079006772009009,4.7031158142269325,177.36666666666667,176.79999999999998
2023-05-01,179.1,0.5614823133071267,4.309842748980786,178.13333333333333,177.23333333333335
2023-06-01,181.0,1.06085985482971,4.866743916570115,179.4,178.11666666666665
2023-07-01,186.3,2.9281767955801064,7.439446366782021,182.13333333333333,179.75
2023-08-01,186.2,-0.05367686527107951,6.827309236947787,184.5,181.3166666666667
2023-09-01,184.1,-1.1278195488721776,5.019965772960622,185.5333333333333,182.46666666666667
2023-10-01,185.3,0.6518196632265161,4.867006225240544,185.20000000000002,183.66666666666666
2023-11-01,186.3,0.5396654074473872,5.552407932011327,185.23333333333335,184.86666666666667
2023-12-01,185.7,-0.32206119162642155,5.691519635742748,185.76666666666665,185.65
2024-01-01,185.5,-0.1077005923532548,5.099150141643061,185.83333333333334,185.51666666666668
2024-02-01,185.8,0.16172506738545422,5.090497737556565,185.66666666666666,185.45000000000002
2024-03-01,185.8,0.0,4.853273137697522,185.70000000000002,185.73333333333335
2024-04-01,186.7,0.4843918191603791,4.828747894441321,186.1,185.96666666666667
2024-05-01,187.7,0.5356186395286455,4.801786711334444,186.73333333333335,186.20000000000002
2024-06-01,190.2,1.331912626531695,5.082872928176796,188.19999999999996,186.95000000000002
2024-07-01,193.0,1.4721345951629994,3.596349973161561,190.29999999999998,188.20000000000002
2024-08-01,193.0,0.0,3.6519871106337254,192.0666666666667,189.39999999999998
2024-09-01,194.2,0.6217616580310725,5.4861488321564345,193.4,190.79999999999998
2024-10-01,196.8,1.338825952626177,6.206152185644909,194.66666666666666,192.48333333333332
2024-11-01,196.5,-0.1524390243902496,5.475040257648955,195.83333333333334,193.95000000000002
2024-12-01,195.4,-0.5597964376590325,5.223478729133024,196.23333333333335,194.8166666666667
2025-01-01,193.4,-1.0235414534288667,4.258760107816717,195.1,194.88333333333333
