date,oil_price,oil_price_mom,oil_price_yoy,oil_volatility_1m,oil_volatility_3m,oil_price_30d_avg,oil_price_90d_avg,oil_price_180d_avg,oil_momentum
2016-10-01,49.2526210833333,10.727672303969072,5.521898144544557,23.97051833186611,26.396844185908378,59.087009809036864,84.32143560007474,67.92474378034973,-0.2992646604206476
2016-11-01,44.4561943181818,-9.738419315869818,4.5929534435457775,22.334183156040613,26.586548996497697,57.007108738161456,84.1709115323138,68.07038930433963,-0.3227219748442901
2016-12-01,52.7356491249999,18.623849687988137,47.798027229479054,20.0596579704827,26.746351390895846,55.129833102645584,83.98891567663198,68.2620317994785,-0.34360584776564485
2017-01-01,54.07752825,2.5445389357385606,92.59203283849946,17.578914044154118,26.856637281294585,53.38921217158498,83.869503659603,68.4573514008674,-0.36342520413292145
2017-02-01,54.8626847,1.4519089082071668,79.72684981567674,15.014309289100884,27.001995086652972,51.821568724918315,83.67932024398895,68.6536441667446,-0.3807123603081506
2017-03-01,51.4696296521739,-6.184631806445484,41.3173520212907,12.361238512685212,27.163640483372962,50.3052532451423,83.49896446234645,68.81008655370111,-0.3975344057371242
2017-04-01,52.4906910555555,1.9838133871990626,31.62458079768595,10.276852072057748,27.338446186673398,49.160688334295735,83.27036893367081,68.96264925022189,-0.4096256692046749
2017-05-01,50.567623025,-3.6636363360508017,12.355502840022137,8.774398032771773,27.548664539978216,48.260227390129074,82.97233289783748,69.10472012693081,-0.41835759337331
2017-06-01,46.555774,-7.933631808275021,-0.8673571981547501,8.42969420159978,27.80318868612433,47.77171658219256,82.65610569095917,69.2297421283197,-0.4220424954351826
2017-07-01,47.8576328809523,2.7963424707584172,9.969168824170627,8.426726074910809,28.037639053819703,47.8140837639386,82.33664798685862,69.3557110791076,-0.4192855194740259
2017-08-01,50.6335708809523,5.800408070548002,14.07816811727396,8.287652774149736,28.222272824098678,47.620856721081445,82.08041791022724,69.49336526076947,-0.41982682430826324
2017-09-01,54.52330775,7.682130257399988,22.577008505917085,8.267944216182947,28.368554525299313,47.599074443051144,81.8193624407828,69.64352117684089,-0.41824192925603365
2017-10-01,56.0595180952381,2.817529619226189,13.820375164172116,8.141201936520247,28.496932849472117,47.49871479289242,81.50800454184099,69.8055068268869,-0.41725091836213923
2017-11-01,61.3159045454545,9.376438879275529,37.92432187650705,7.9792229196423055,28.571097486110222,47.415198911074235,81.34305428370408,70.01458123044631,-0.4170959115242714
2017-12-01,62.2900801578947,1.5887812789551647,18.11759443834251,8.013496494348042,28.63242733319873,47.43335277665486,81.20926528545846,70.21002555804307,-0.41591205621769867
2018-01-01,67.0601533863636,7.657837678772572,24.00743073230902,8.6403257588711,28.660071708950436,47.79202354862455,81.13723307560998,70.41817891018954,-0.4109729684263669
2018-02-01,63.5373357631578,-5.2532203481689965,15.811568665646792,9.104644442176308,28.713367502884886,48.33235362961871,81.00845915075617,70.59722866134288,-0.4033665849677187
2018-03-01,63.7954132142857,0.40618236195788526,23.947682634221557,9.518864461891367,28.76623371675003,48.922038450094895,80.87181929758157,70.79150851650161,-0.3950669234968245
2018-04-01,69.2190984375,8.50168523087451,31.869283954062166,10.200805330014893,28.79242258922385,49.673499707102465,80.73970023260141,71.04153355411736,-0.3847698274331084
2018-05-01,75.25204525,8.715725787655737,48.814677749033855,11.11809489321945,28.795710443291757,50.76510104376914,80.63965964093474,71.32077336690976,-0.37046980022222853
2018-06-01,73.825793025,-1.8953002808916986,58.574945021857005,11.507883213438953,28.787941676206753,52.0365978652374,80.46246864809083,71.58410596704864,-0.3532811167797536
2018-07-01,73.4682748636363,-0.4842727002507541,53.51422634377143,11.229850972912848,28.76150117497904,53.549580420691946,80.23580005768679,71.83971610517996,-0.33259741434382617
2018-08-01,72.5347376,-1.270667189843544,43.254240888008624,10.87338345980993,28.681809415068653,54.949885277534044,79.9126193705263,72.08344465401593,-0.31237537061886267
2018-09-01,77.8833896374999,7.37391795224458,42.8442125973179,11.070335611640877,28.49381923581526,56.33195462735547,79.54782959355167,72.37021227321416,-0.2918479999368597
2018-10-01,80.08267025,2.8238121411207517,42.852940893907764,11.437295151961875,28.187733535606526,57.67207381664119,79.11946156546524,72.65706075061316,-0.2710760074002526
2018-11-01,65.3992193690476,-18.33536623480959,6.659470905409326,11.263272588704623,28.020121756353486,58.351820933942776,78.61498018418568,72.86357705704938,-0.2577518839637013
2018-12-01,57.7726383529411,-11.661578058095346,-7.252265197769303,11.057398631678073,27.903480932067147,58.712138481313545,78.03474208002645,73.0236105439308,-0.24761539647170383
2019-01-01,59.2680025795454,2.5883606309770935,-11.619643578689898,10.678579900842527,27.72795770410772,59.237100678131725,77.44297417218012,73.18621314598091,-0.2350874780915697
2019-02-01,64.534530625,8.885955011536328,1.5694628203476446,10.340535827377375,27.581050941357713,59.90875240134601,76.97185384579123,73.38003127664612,-0.22167975164831266
2019-03-01,66.74,3.417502775088943,4.615671624891848,9.987930986139855,27.391499331260704,60.65072372912379,76.50462443670034,73.57186281650118,-0.20722800516057704
2019-04-01,71.0009224999999,6.3843609529516065,2.5741798184626408,9.921150829476113,27.2145865493525,61.37566710967935,76.1145416922559,73.78650569282394,-0.1936407190385293
2019-05-01,70.0137243421052,-1.3904018752639358,-6.961034601109118,9.506843889607293,26.98602734441482,62.227584777143456,75.67451924843802,73.97503276555787,-0.17769434949627538
2019-06-01,62.3744249999999,-10.91114551309641,-15.51133764472027,9.336340186839086,26.810815960273025,62.548877306310125,75.1765252151047,74.13178208434093,-0.16797328517995125
2019-07-01,63.6270103260869,2.008171339594722,-13.395257416640938,9.199342286880256,26.571605806745396,62.86719337551302,74.65606661054075,74.28330224271818,-0.1579091126850668
2019-08-01,59.3498171052631,-6.722291679120696,-18.17738773309756,9.100658726203179,26.2197057305506,63.01676445568845,74.00810683234528,74.38792789330297,-0.14851538361271865
2019-09-01,61.7232732142857,3.999095910966366,-20.749118006329436,8.840872776683268,25.71080571291422,63.35855257442552,73.32047033270602,74.51333787075609,-0.13586816496234067
2019-10-01,59.7034204545454,-3.2724329974010646,-25.447765080553875,8.630709751169741,25.30416423471666,63.59897688772518,72.67301375296121,74.6040487251332,-0.12486116092668986
2019-11-01,62.5325726190476,4.738676851280488,-4.383304231543683,8.276960976943629,25.042608307356936,63.9978085408601,72.16722226354322,74.73534707301678,-0.11320116621434761
2019-12-01,65.5020425,4.748676979983868,13.379004953588748,7.594932949266403,24.938295208280437,64.62935082419344,71.84493826208124,74.8947127787046,-0.10043278778480202
2020-01-01,64.3097470238095,-1.8202416759607098,8.506688642826155,6.904762001044537,24.76433789237947,65.17775462895534,71.44462278456801,75.02442247050355,-0.08771644262871392
2020-02-01,54.6273599999999,-15.055862403291487,-15.351735774711228,6.648417696087304,24.480702650893296,65.3108809329236,70.82861252901246,75.09084892266405,-0.07790257918477117
2020-03-01,33.3587380681818,-38.93401023190237,-50.01687433595774,8.653240724667883,24.40241593413731,64.60539527686299,69.95736651310337,75.00245290940647,-0.07650332628284284
2020-04-01,19.9016837499999,-40.34041782598933,-71.96982370193862,11.822376286587193,24.592591591356687,63.400134132021705,68.95862317598215,74.83842002812341,-0.08060614884631911
2020-05-01,30.605539617647,53.78366977440867,-56.28637112903693,13.252186178415485,24.567558359369826,62.37645530109479,68.10012087014648,74.7473662277536,-0.08404780338004969
2020-06-01,40.6338686363636,32.76638524920605,-34.8549206884654,13.83410613117111,24.3769970783502,61.654581583710424,67.35959755674935,74.68021691209704,-0.08469492366299458
2020-07-01,43.347552547619,6.678379397099543,-31.87240399090915,14.187508434757822,24.086670631472916,60.864161555752275,66.62400106485423,74.61543618550974,-0.08645292112515301
2020-08-01,44.1900176052631,1.9435123971961676,-25.543127577145707,14.498133527289632,23.69405833051613,60.21925095048912,65.86305043948063,74.52733441462989,-0.08568991948190152
2020-09-01,41.3541066590909,-6.417537488906633,-33.000788024443914,14.881136005270362,23.433309546563148,59.47120739864929,65.13976640235941,74.42519493142281,-0.08702148191162073
2020-10-01,40.658228,-1.6827316929549196,-31.89966723773434,15.147224728419099,23.24811989245273,58.51917838406596,64.46291555738587,74.3384125208408,-0.09220397684353421
2020-11-01,43.3406405,6.597465339610964,-30.691096360237836,15.051828482347291,23.021560053735797,57.45546489239929,63.82117767697651,74.28395048195192,-0.0997429539266188
2020-12-01,49.8398169523809,14.99557084852241,-23.911049106016968,14.786995173186567,22.720835842110958,56.655932356645316,63.25149643755851,74.25502930629054,-0.10427522592171856
2021-01-01,54.7945696249999,9.941354073095777,-14.79585574374408,14.443931784390715,22.299660008674955,56.03347551535744,62.695216643536774,74.22309404494794,-0.10625597110630758
2021-02-01,61.2161172894736,11.719313991187708,12.061277150266303,14.14272756889739,21.759906358418945,55.65618817167322,62.17034351400463,74.23566508544504,-0.10477914346514772
2021-03-01,64.7294967826086,5.739304694090985,94.04060384511017,13.624261444235634,21.170358797097517,55.217725076510185,61.67327446238282,74.26187576805373,-0.10467336852383524
2021-04-01,63.3969765,-2.0585982416699733,218.55081859594074,12.895266092056147,20.603630806287253,54.66153528484352,61.184646193695954,74.24155324129933,-0.10661352667141077
2021-05-01,66.9530848529411,5.609271213337919,118.76132781640712,12.942915234147042,20.038937579230378,54.7133308009733,60.74462708624186,74.24005043076012,-0.09928937874136023
2021-06-01,71.9826474772727,7.512070034381191,77.14938275125203,13.313451470654655,19.415204977666377,55.186997771784355,60.33645183876711,74.26830105563386,-0.08534565606779931
2021-07-01,73.5390605238095,2.1622058941749733,69.6498561090016,13.713253781460953,18.86986762492826,55.662699703259825,59.98360808268247,74.28081919611004,-0.07203481947045653
2021-08-01,69.8047244249999,-5.078030739324635,57.96491653057421,13.863756017998648,18.248372550532444,55.83837282992649,59.57934663462693,74.27542365503682,-0.0627897755851895
2021-09-01,73.1307382954545,4.764740349384455,76.84032905926195,14.084385142930069,17.648080969158567,56.05139743977497,59.221962750608164,74.34318634397982,-0.05353698465187451
2021-10-01,82.1073937857143,12.274804958201457,101.94533265373566,14.62643107844583,17.121615887247422,56.421613149298786,58.96143002267166,74.48116806077876,-0.043075903559263606
2021-11-01,80.6373010238095,-1.790451132502724,86.05470545320968,15.088170905032149,16.509754983461537,56.77573237202226,58.670141962442386,74.60807730257771,-0.0322891598188535
2021-12-01,73.2988235238095,-9.100599110867059,47.06880563755349,15.357378588069723,15.693760848135858,57.139878989482575,58.272863132812766,74.68004481382108,-0.019442740281148452
2022-01-01,84.6663187999999,15.508428007030584,54.51589341687444,16.125039607667762,15.104637663311966,57.841189271946355,58.03253160634812,74.85858302144014,-0.003297156424256986
2022-02-01,94.0677151944444,11.104057112312438,53.66494864354912,17.43005494118891,14.870058652066206,58.99845254158573,57.94559524073084,75.06712007961916,0.018169755552270406
2022-03-01,112.874792543478,19.99312655798866,74.37922145843868,20.015870492535544,15.423573239756998,60.70350318589213,58.122436335153324,75.35941277177987,0.04440740983147218
2022-04-01,102.965997868421,-8.778571771230714,62.41468213933041,21.44853263486958,15.848996337547637,62.14558909968799,58.30175144056964,75.56765747521555,0.0659300546577335
2022-05-01,109.505037736842,6.350678868549564,63.55488022301587,23.126613680743684,16.623631869575558,63.7113379369478,58.65645795597899,75.8110441445869,0.08617772291607584
